source_article,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
1158.0,1429.0,1400.0,1155.0,1320.0,1405.0,1293.0,1412.0,1394.0,1427.0,1328.0,1314.0,1174.0,1157.0,120.0,1431.0,1162.0,1324.0,1432.0,1304.0,103.0
1140.0,1293.0,1393.0,1017.0,1354.0,1170.0,1432.0,20.0,43.0,1317.0,1155.0,1139.0,1025.0,1305.0,1160.0,1436.0,1416.0,124.0,1143.0,1274.0,1151.0
760.0,1427.0,1429.0,1354.0,1351.0,1436.0,1437.0,1053.0,1172.0,1170.0,1398.0,1185.0,1314.0,1386.0,1276.0,1338.0,1160.0,1174.0,1152.0,1183.0,1176.0
1062.0,651.0,1304.0,1060.0,1330.0,1436.0,1314.0,1428.0,314.0,409.0,448.0,1305.0,1351.0,1354.0,1172.0,1431.0,510.0,237.0,1296.0,1427.0,1065.0
330.0,1391.0,1330.0,33.0,1436.0,108.0,682.0,1164.0,98.0,18.0,957.0,1017.0,237.0,1338.0,1160.0,1044.0,622.0,283.0,865.0,1410.0,1424.0
725.0,1330.0,33.0,729.0,1431.0,409.0,766.0,1162.0,210.0,189.0,260.0,440.0,547.0,1425.0,124.0,151.0,8.0,682.0,113.0,969.0,557.0
1210.0,164.0,336.0,969.0,98.0,109.0,43.0,1364.0,884.0,39.0,181.0,,,,,,,,,,
181.0,1185.0,1354.0,607.0,1274.0,1338.0,1174.0,1053.0,1000.0,316.0,1314.0,681.0,1165.0,1429.0,1364.0,936.0,1420.0,1162.0,1398.0,788.0,1052.0
906.0,1170.0,975.0,1053.0,1054.0,1164.0,1276.0,1051.0,1330.0,173.0,681.0,1260.0,1165.0,936.0,369.0,542.0,1338.0,1354.0,1052.0,1261.0,20.0
117.0,353.0,891.0,1162.0,1052.0,1332.0,1336.0,1305.0,600.0,411.0,1163.0,1330.0,986.0,349.0,1394.0,1404.0,1170.0,1328.0,491.0,1402.0,1296.0
411.0,1170.0,1172.0,1431.0,1274.0,1305.0,43.0,600.0,1304.0,1053.0,1171.0,1354.0,1054.0,1429.0,1338.0,444.0,1423.0,1420.0,542.0,1163.0,369.0
1121.0,1304.0,1174.0,1181.0,480.0,1305.0,1282.0,1416.0,1047.0,1338.0,1052.0,634.0,1430.0,1186.0,299.0,,,,,,
721.0,1429.0,43.0,1170.0,1172.0,1293.0,1330.0,1431.0,29.0,1427.0,12.0,1162.0,1305.0,1386.0,1364.0,1219.0,1338.0,109.0,1436.0,1276.0,1430.0
724.0,1343.0,120.0,101.0,1428.0,1393.0,1047.0,,,,,,,,,,,,,,
1153.0,1330.0,1431.0,1336.0,1427.0,1293.0,1160.0,1172.0,1276.0,1400.0,1158.0,1278.0,1405.0,1412.0,1170.0,1354.0,1360.0,1436.0,1432.0,1157.0,1296.0
1145.0,1429.0,887.0,1324.0,1155.0,1293.0,1174.0,1394.0,1431.0,1185.0,1157.0,1158.0,1398.0,1430.0,1354.0,1166.0,1364.0,193.0,1047.0,1024.0,120.0
935.0,1166.0,2.0,448.0,1050.0,1016.0,43.0,1305.0,1170.0,125.0,812.0,1330.0,764.0,53.0,933.0,409.0,936.0,524.0,957.0,510.0,1350.0
1149.0,1170.0,1429.0,57.0,1293.0,1330.0,122.0,1351.0,1432.0,1025.0,12.0,1165.0,1398.0,695.0,1368.0,43.0,237.0,939.0,1403.0,482.0,250.0
102.0,1162.0,1330.0,1429.0,1436.0,1160.0,241.0,1393.0,1185.0,1172.0,1427.0,1305.0,1430.0,1317.0,53.0,1174.0,1431.0,12.0,43.0,1293.0,1338.0
1221.0,1431.0,1429.0,1324.0,1055.0,1423.0,1314.0,237.0,1157.0,1273.0,1305.0,981.0,193.0,1176.0,1014.0,968.0,1165.0,1354.0,903.0,1336.0,1172.0
1260.0,1052.0,1170.0,1053.0,1054.0,1293.0,1338.0,1336.0,975.0,1164.0,1276.0,1051.0,1428.0,1261.0,1431.0,1354.0,1427.0,681.0,1160.0,1165.0,936.0
36.0,1364.0,1431.0,1330.0,43.0,1163.0,1185.0,477.0,1274.0,1336.0,1436.0,1368.0,390.0,1271.0,965.0,1427.0,1276.0,1052.0,1282.0,1429.0,1314.0
263.0,1429.0,1427.0,20.0,1336.0,1364.0,1351.0,1016.0,821.0,1293.0,1175.0,844.0,1354.0,1396.0,390.0,202.0,462.0,1431.0,1423.0,1162.0,1330.0
857.0,1304.0,1271.0,12.0,162.0,609.0,260.0,43.0,1368.0,1162.0,939.0,891.0,108.0,880.0,151.0,1338.0,1172.0,547.0,415.0,1330.0,379.0
136.0,1330.0,1427.0,1429.0,1293.0,1354.0,1343.0,1431.0,969.0,1393.0,1314.0,151.0,725.0,12.0,409.0,237.0,729.0,1162.0,268.0,684.0,547.0
1369.0,1354.0,1351.0,510.0,1164.0,1416.0,1398.0,1025.0,1343.0,1014.0,1186.0,1394.0,43.0,221.0,996.0,981.0,1054.0,194.0,911.0,1174.0,1057.0
303.0,1393.0,1162.0,1351.0,390.0,1293.0,12.0,237.0,795.0,260.0,1053.0,213.0,1314.0,865.0,1168.0,969.0,939.0,1271.0,1364.0,880.0,1299.0
1414.0,108.0,1271.0,1416.0,1358.0,1415.0,977.0,151.0,969.0,223.0,958.0,1434.0,1187.0,1025.0,865.0,1169.0,1397.0,1053.0,225.0,109.0,125.0
115.0,1330.0,1393.0,1427.0,1293.0,120.0,1171.0,833.0,1354.0,1364.0,732.0,1050.0,409.0,241.0,151.0,1405.0,1164.0,495.0,244.0,682.0,8.0
876.0,1330.0,609.0,1368.0,1172.0,1162.0,1338.0,151.0,162.0,1295.0,1186.0,880.0,1014.0,1271.0,415.0,12.0,379.0,607.0,813.0,221.0,967.0
1146.0,1293.0,1332.0,1354.0,1181.0,1431.0,20.0,1350.0,1422.0,1048.0,1282.0,1398.0,1416.0,1324.0,1152.0,1391.0,962.0,1436.0,645.0,911.0,1393.0
585.0,1330.0,1427.0,1185.0,1314.0,1274.0,1431.0,1338.0,1170.0,1429.0,1052.0,43.0,1305.0,1183.0,268.0,1368.0,1336.0,939.0,1393.0,681.0,1354.0
381.0,1429.0,1336.0,1431.0,1219.0,50.0,1314.0,681.0,260.0,1432.0,1271.0,1274.0,788.0,1330.0,1160.0,1025.0,1293.0,1351.0,16.0,1170.0,645.0
522.0,1367.0,1429.0,1175.0,1368.0,1364.0,1436.0,108.0,1324.0,1360.0,1159.0,462.0,1054.0,120.0,1435.0,51.0,1274.0,1162.0,124.0,681.0,1430.0
1196.0,213.0,1162.0,57.0,681.0,1318.0,1283.0,1304.0,1189.0,996.0,1184.0,1296.0,,,,,,,,,
544.0,1305.0,1431.0,1165.0,237.0,1330.0,1304.0,12.0,939.0,1367.0,409.0,1276.0,314.0,448.0,33.0,865.0,43.0,1364.0,470.0,957.0,151.0
1139.0,1293.0,1426.0,1429.0,1172.0,1170.0,124.0,43.0,1314.0,1336.0,1431.0,1157.0,1274.0,1330.0,1185.0,1364.0,1351.0,1393.0,1354.0,1432.0,20.0
428.0,1430.0,1427.0,1351.0,1054.0,825.0,1368.0,1398.0,1185.0,1386.0,1060.0,1162.0,1364.0,1276.0,1437.0,1293.0,1396.0,241.0,1025.0,98.0,1053.0
1253.0,651.0,1314.0,1428.0,1351.0,1180.0,1330.0,1296.0,647.0,681.0,1304.0,1436.0,1354.0,1343.0,1332.0,164.0,955.0,1178.0,1042.0,732.0,1427.0
588.0,1398.0,1400.0,1430.0,1330.0,600.0,462.0,124.0,125.0,369.0,98.0,268.0,495.0,1343.0,1354.0,1360.0,1409.0,202.0,1324.0,113.0,485.0
858.0,164.0,1018.0,1351.0,1276.0,1364.0,1368.0,1426.0,1271.0,1162.0,609.0,1429.0,1338.0,1172.0,315.0,14.0,880.0,43.0,1336.0,51.0,1332.0
283.0,1429.0,1293.0,1431.0,43.0,29.0,1172.0,1436.0,1314.0,1330.0,1338.0,1162.0,12.0,969.0,1423.0,1351.0,1276.0,1305.0,1354.0,237.0,729.0
30.0,1175.0,1429.0,1271.0,1364.0,151.0,730.0,1274.0,795.0,237.0,12.0,116.0,1162.0,812.0,1432.0,1368.0,1293.0,651.0,1324.0,1054.0,51.0
936.0,681.0,1274.0,1338.0,1314.0,1436.0,1393.0,1330.0,1053.0,1427.0,1368.0,1176.0,43.0,1423.0,1163.0,1185.0,1429.0,1160.0,1364.0,1431.0,1293.0
1137.0,20.0,812.0,1056.0,240.0,821.0,684.0,1293.0,1338.0,1050.0,1170.0,1394.0,151.0,33.0,975.0,1351.0,202.0,1304.0,124.0,359.0,1154.0
1257.0,1274.0,651.0,1364.0,1176.0,1395.0,1305.0,221.0,1314.0,112.0,1317.0,124.0,682.0,1366.0,1198.0,805.0,1360.0,33.0,1304.0,1400.0,1008.0
355.0,821.0,151.0,316.0,51.0,426.0,33.0,764.0,263.0,693.0,409.0,930.0,958.0,122.0,957.0,910.0,237.0,164.0,1293.0,20.0,124.0
1089.0,1429.0,1360.0,415.0,14.0,1398.0,1148.0,1436.0,510.0,1393.0,1035.0,1014.0,1296.0,1170.0,444.0,1368.0,221.0,1364.0,1437.0,298.0,53.0
130.0,1429.0,1175.0,1364.0,43.0,1427.0,1274.0,116.0,20.0,1162.0,51.0,1360.0,1423.0,681.0,1351.0,1293.0,1054.0,1330.0,1276.0,1024.0,1172.0
932.0,1422.0,600.0,1185.0,1330.0,124.0,125.0,369.0,98.0,268.0,1314.0,585.0,1332.0,1014.0,120.0,933.0,681.0,593.0,107.0,260.0,1025.0
224.0,1429.0,1054.0,1422.0,1314.0,20.0,1427.0,723.0,1364.0,684.0,1274.0,1360.0,162.0,525.0,1305.0,1172.0,692.0,981.0,138.0,1330.0,51.0
1308.0,1429.0,1054.0,1170.0,975.0,1181.0,329.0,1330.0,240.0,911.0,1162.0,20.0,1160.0,821.0,353.0,193.0,101.0,833.0,1351.0,1166.0,1025.0
1073.0,1426.0,1429.0,1172.0,1170.0,1314.0,1336.0,124.0,43.0,1431.0,1271.0,1185.0,1400.0,1060.0,965.0,1364.0,1422.0,164.0,349.0,1157.0,1274.0
258.0,1052.0,1427.0,1431.0,1428.0,12.0,1337.0,1436.0,1293.0,1364.0,1351.0,260.0,124.0,1430.0,362.0,237.0,1338.0,732.0,1314.0,194.0,1162.0
1443.0,1400.0,1276.0,1405.0,1427.0,1158.0,1271.0,362.0,1357.0,1186.0,1296.0,1328.0,1412.0,1320.0,1313.0,353.0,486.0,1364.0,1368.0,1052.0,1332.0
599.0,1364.0,1391.0,1274.0,1330.0,1429.0,1162.0,1175.0,725.0,681.0,1314.0,1160.0,1431.0,1163.0,1293.0,729.0,1351.0,1336.0,766.0,1393.0,1176.0
569.0,1429.0,43.0,1427.0,1054.0,1293.0,1430.0,448.0,1185.0,109.0,1431.0,1180.0,2.0,1364.0,933.0,1296.0,1016.0,1330.0,409.0,761.0,125.0
1085.0,1427.0,1330.0,1276.0,1278.0,1172.0,1304.0,1364.0,793.0,1170.0,1329.0,1360.0,362.0,880.0,939.0,844.0,1426.0,1409.0,1296.0,1351.0,1367.0
948.0,1330.0,1274.0,1423.0,409.0,1354.0,1396.0,1427.0,20.0,1282.0,411.0,43.0,1305.0,1165.0,1053.0,692.0,349.0,477.0,969.0,684.0,1052.0
89.0,1054.0,1429.0,1165.0,651.0,1351.0,138.0,1427.0,1364.0,1314.0,1296.0,366.0,1185.0,933.0,1360.0,1293.0,1436.0,1393.0,1430.0,1428.0,1439.0
62.0,1429.0,1431.0,1165.0,1330.0,1304.0,1172.0,1343.0,314.0,409.0,448.0,957.0,1360.0,1314.0,1293.0,681.0,1170.0,510.0,237.0,1060.0,542.0
1097.0,1433.0,225.0,1271.0,670.0,1314.0,1277.0,1360.0,641.0,1422.0,80.0,491.0,1141.0,1364.0,1257.0,645.0,1065.0,213.0,,,
389.0,353.0,1336.0,1305.0,891.0,1162.0,600.0,1332.0,1185.0,43.0,162.0,986.0,349.0,1170.0,1402.0,1296.0,1282.0,117.0,64.0,268.0,15.0
636.0,1330.0,120.0,1171.0,1164.0,1364.0,495.0,732.0,244.0,682.0,8.0,721.0,213.0,34.0,911.0,975.0,1050.0,115.0,409.0,1035.0,313.0
252.0,1429.0,1293.0,1172.0,43.0,29.0,1162.0,1338.0,1423.0,1276.0,1431.0,1330.0,1305.0,1304.0,1364.0,1160.0,12.0,1354.0,969.0,1360.0,1351.0
1415.0,108.0,1416.0,1170.0,1271.0,1055.0,1158.0,101.0,1054.0,1398.0,1053.0,1321.0,1403.0,1171.0,1358.0,1414.0,977.0,151.0,969.0,223.0,958.0
134.0,1364.0,1162.0,1330.0,1282.0,120.0,1171.0,1393.0,1398.0,1164.0,213.0,1050.0,833.0,1432.0,1170.0,1276.0,495.0,732.0,244.0,682.0,8.0
225.0,1429.0,1172.0,1427.0,1391.0,43.0,1351.0,1162.0,1431.0,108.0,1330.0,1160.0,1338.0,1293.0,1364.0,1436.0,1314.0,1276.0,12.0,1320.0,29.0
54.0,1219.0,1271.0,1170.0,1172.0,1025.0,482.0,1171.0,1367.0,600.0,1330.0,1354.0,766.0,1304.0,1166.0,721.0,1410.0,1164.0,732.0,744.0,1351.0
758.0,1035.0,409.0,477.0,349.0,1350.0,1343.0,237.0,957.0,1164.0,593.0,1428.0,569.0,948.0,202.0,936.0,651.0,800.0,764.0,1431.0,1395.0
1108.0,510.0,116.0,1364.0,1162.0,491.0,668.0,525.0,53.0,464.0,1060.0,1416.0,1431.0,314.0,1281.0,315.0,871.0,1432.0,1282.0,1278.0,1405.0
1346.0,1427.0,1330.0,1276.0,1172.0,1278.0,793.0,1170.0,1329.0,1360.0,362.0,880.0,939.0,1304.0,844.0,1426.0,1409.0,1296.0,1367.0,1386.0,555.0
96.0,1178.0,795.0,990.0,329.0,768.0,1162.0,542.0,905.0,695.0,1048.0,124.0,1251.0,1161.0,981.0,68.0,101.0,151.0,,,
59.0,1274.0,1427.0,681.0,1314.0,1338.0,1185.0,1364.0,936.0,1420.0,1160.0,1393.0,1368.0,1429.0,723.0,1176.0,1293.0,1423.0,468.0,1163.0,1330.0
500.0,1185.0,1170.0,1429.0,1314.0,1427.0,977.0,1398.0,237.0,43.0,1184.0,1364.0,1160.0,939.0,1276.0,1053.0,1354.0,1172.0,409.0,1052.0,124.0
862.0,681.0,936.0,1274.0,43.0,1393.0,1330.0,1314.0,1163.0,1436.0,1338.0,1360.0,1427.0,109.0,448.0,1423.0,1364.0,1185.0,1176.0,1016.0,379.0
1244.0,1054.0,1184.0,68.0,1053.0,1289.0,,,,,,,,,,,,,,,
1192.0,1429.0,1431.0,1293.0,1393.0,1343.0,1360.0,1395.0,1054.0,1225.0,1427.0,1185.0,868.0,43.0,1364.0,1430.0,1356.0,1328.0,1172.0,788.0,50.0
1142.0,1293.0,1400.0,1158.0,1405.0,1412.0,1328.0,1432.0,1427.0,20.0,1165.0,1280.0,151.0,1435.0,1157.0,1324.0,1155.0,679.0,1052.0,898.0,1153.0
1063.0,1305.0,164.0,1172.0,1065.0,415.0,1276.0,43.0,1426.0,250.0,482.0,1427.0,1064.0,1304.0,1274.0,1125.0,194.0,990.0,1124.0,1060.0,1336.0
383.0,2.0,448.0,812.0,1016.0,43.0,1050.0,125.0,933.0,1330.0,542.0,524.0,510.0,1170.0,1336.0,795.0,329.0,764.0,173.0,53.0,64.0
1335.0,1427.0,1330.0,1276.0,1172.0,1278.0,793.0,1170.0,1329.0,1360.0,362.0,880.0,939.0,1304.0,844.0,1426.0,1409.0,1296.0,1367.0,1386.0,555.0
1234.0,1398.0,43.0,1128.0,1304.0,1416.0,,,,,,,,,,,,,,,
984.0,455.0,68.0,569.0,1017.0,1014.0,600.0,34.0,336.0,673.0,164.0,1279.0,761.0,103.0,,,,,,,
1397.0,1429.0,1293.0,1431.0,1351.0,1432.0,1170.0,1162.0,1172.0,108.0,1314.0,1338.0,1393.0,1436.0,1160.0,1330.0,1343.0,1052.0,1185.0,1360.0,1053.0
1080.0,1059.0,1061.0,1296.0,1434.0,1170.0,213.0,1162.0,1071.0,1065.0,1305.0,1083.0,1074.0,1155.0,1077.0,1143.0,1068.0,1328.0,1320.0,116.0,251.0
1116.0,1429.0,1175.0,1364.0,1274.0,1330.0,1160.0,116.0,1162.0,651.0,1293.0,1324.0,1172.0,164.0,730.0,1054.0,213.0,51.0,1368.0,1295.0,1165.0
176.0,542.0,1431.0,1059.0,1172.0,1364.0,812.0,1351.0,1057.0,1168.0,1162.0,1164.0,68.0,194.0,1425.0,1185.0,844.0,316.0,1274.0,1336.0,444.0
284.0,1170.0,1172.0,1305.0,1429.0,1431.0,43.0,1398.0,1364.0,1314.0,1427.0,1330.0,1274.0,1053.0,1338.0,1160.0,1184.0,1393.0,681.0,1162.0,124.0
463.0,1219.0,1271.0,1025.0,1170.0,1410.0,1166.0,1320.0,1356.0,1396.0,1054.0,981.0,1368.0,1280.0,880.0,1324.0,1411.0,721.0,491.0,54.0,25.0
1283.0,213.0,1162.0,57.0,681.0,1318.0,1196.0,1304.0,1189.0,996.0,1184.0,1296.0,,,,,,,,,
375.0,1391.0,1274.0,1398.0,411.0,164.0,1420.0,730.0,194.0,1053.0,1429.0,948.0,1271.0,1330.0,1354.0,1305.0,1423.0,1054.0,1282.0,409.0,43.0
961.0,268.0,846.0,415.0,1016.0,1393.0,20.0,1174.0,62.0,224.0,162.0,647.0,965.0,,,,,,,,
1083.0,1059.0,1071.0,1065.0,1305.0,1080.0,1074.0,1155.0,1077.0,1143.0,1068.0,1061.0,1024.0,,,,,,,,
1004.0,1170.0,1398.0,1184.0,237.0,1429.0,43.0,1052.0,1427.0,124.0,260.0,1050.0,109.0,409.0,1016.0,1166.0,241.0,1162.0,600.0,1424.0,193.0
1200.0,593.0,795.0,1170.0,,,,,,,,,,,,,,,,,
112.0,1400.0,1274.0,1364.0,651.0,1176.0,1395.0,1330.0,1366.0,682.0,1360.0,1277.0,1165.0,221.0,1317.0,124.0,1162.0,1185.0,1422.0,1429.0,1368.0
1030.0,977.0,1160.0,1314.0,1427.0,1429.0,1170.0,237.0,1185.0,2.0,510.0,1050.0,477.0,108.0,812.0,1354.0,1305.0,1400.0,1336.0,939.0,981.0
1340.0,1185.0,1429.0,1314.0,1338.0,1400.0,761.0,744.0,34.0,1172.0,462.0,244.0,1343.0,43.0,1395.0,221.0,1410.0,1437.0,254.0,390.0,108.0
188.0,1343.0,1330.0,120.0,1171.0,1400.0,1317.0,1055.0,1164.0,1364.0,495.0,732.0,244.0,682.0,8.0,721.0,213.0,34.0,911.0,636.0,975.0
1122.0,260.0,1398.0,1429.0,1164.0,1028.0,18.0,1281.0,1395.0,2.0,369.0,,,,,,,,,,
430.0,542.0,599.0,788.0,116.0,110.0,569.0,,,,,,,,,,,,,,
25.0,1219.0,1271.0,1025.0,1170.0,1410.0,1166.0,1296.0,1436.0,1320.0,1356.0,463.0,764.0,1396.0,1324.0,1411.0,1430.0,981.0,1368.0,1280.0,880.0
473.0,542.0,1172.0,1304.0,240.0,1170.0,411.0,1163.0,76.0,1171.0,444.0,1354.0,855.0,1305.0,390.0,1338.0,362.0,485.0,1430.0,882.0,1173.0
973.0,1429.0,1293.0,43.0,29.0,1367.0,1172.0,1162.0,1423.0,1330.0,1305.0,969.0,12.0,1431.0,943.0,1338.0,729.0,1276.0,1436.0,1435.0,1360.0
1267.0,1407.0,1405.0,1403.0,1305.0,1411.0,43.0,1408.0,1398.0,1155.0,1273.0,1313.0,1114.0,164.0,1181.0,843.0,1331.0,,,,
1203.0,164.0,785.0,1330.0,108.0,651.0,1431.0,1423.0,241.0,1430.0,1400.0,1360.0,844.0,1366.0,,,,,,,
77.0,120.0,1160.0,1330.0,1368.0,547.0,821.0,164.0,1252.0,1398.0,1429.0,1057.0,1364.0,833.0,812.0,1336.0,1185.0,1305.0,65.0,1304.0,1431.0
714.0,1427.0,1163.0,486.0,695.0,600.0,939.0,1338.0,1191.0,1074.0,1077.0,933.0,1314.0,353.0,645.0,1424.0,721.0,1426.0,356.0,1431.0,1436.0
416.0,1274.0,1314.0,730.0,470.0,1166.0,1176.0,1053.0,1431.0,477.0,542.0,8.0,1423.0,411.0,1184.0,1416.0,1424.0,903.0,,,
1128.0,1398.0,1234.0,43.0,1304.0,1416.0,,,,,,,,,,,,,,,
1067.0,1170.0,1053.0,1054.0,975.0,1276.0,1051.0,681.0,1260.0,1165.0,936.0,369.0,542.0,1338.0,1354.0,1052.0,1261.0,20.0,1164.0,1336.0,1437.0
941.0,1050.0,2.0,510.0,1170.0,812.0,692.0,1426.0,1038.0,143.0,795.0,202.0,103.0,645.0,369.0,1271.0,12.0,764.0,996.0,181.0,542.0
1266.0,1426.0,1171.0,,,,,,,,,,,,,,,,,,
985.0,1330.0,809.0,1398.0,1338.0,1430.0,120.0,1171.0,1431.0,1164.0,1364.0,495.0,732.0,244.0,682.0,8.0,721.0,213.0,34.0,911.0,636.0
48.0,1170.0,1165.0,1166.0,1336.0,1420.0,1406.0,1304.0,1291.0,1430.0,1354.0,1398.0,968.0,57.0,525.0,1436.0,1056.0,268.0,1368.0,43.0,729.0
631.0,1053.0,1054.0,1427.0,1330.0,1431.0,1166.0,1186.0,1052.0,1368.0,1160.0,1395.0,1165.0,1336.0,1317.0,1429.0,1293.0,1432.0,1391.0,1185.0,1350.0
1112.0,237.0,1422.0,1439.0,1292.0,1387.0,1124.0,1429.0,1394.0,409.0,477.0,1160.0,547.0,1054.0,1155.0,729.0,1338.0,1426.0,1171.0,1364.0,120.0
58.0,43.0,1172.0,1398.0,667.0,1054.0,525.0,463.0,600.0,444.0,1403.0,1436.0,761.0,1391.0,641.0,258.0,268.0,729.0,103.0,251.0,462.0
1147.0,1293.0,1305.0,125.0,124.0,1149.0,1393.0,1354.0,1364.0,1432.0,1304.0,20.0,43.0,1317.0,1429.0,1148.0,1048.0,1025.0,1160.0,1436.0,1416.0
644.0,492.0,1332.0,508.0,1338.0,495.0,111.0,981.0,260.0,310.0,1028.0,34.0,379.0,809.0,878.0,607.0,887.0,39.0,57.0,861.0,1053.0
87.0,1181.0,1431.0,268.0,1354.0,1330.0,846.0,193.0,1271.0,1165.0,1364.0,1304.0,1189.0,1359.0,1055.0,1293.0,599.0,1146.0,1166.0,278.0,164.0
60.0,1271.0,1320.0,1429.0,1424.0,1185.0,1406.0,241.0,878.0,1174.0,880.0,142.0,1367.0,566.0,1368.0,1299.0,723.0,291.0,525.0,1293.0,400.0
1119.0,1304.0,1047.0,1158.0,162.0,,,,,,,,,,,,,,,,
1442.0,1328.0,1402.0,1305.0,880.0,727.0,1356.0,1271.0,324.0,843.0,1289.0,1314.0,1257.0,1198.0,865.0,1172.0,1206.0,1364.0,2.0,,
1334.0,1330.0,1431.0,1386.0,1185.0,399.0,1164.0,1171.0,1181.0,33.0,667.0,641.0,,,,,,,,,
1144.0,1293.0,1393.0,1354.0,1432.0,20.0,1317.0,1305.0,1160.0,1436.0,1416.0,124.0,1143.0,1274.0,1140.0,1151.0,1394.0,1149.0,116.0,268.0,1017.0
1365.0,390.0,1361.0,1173.0,1047.0,1397.0,1398.0,234.0,1337.0,1344.0,153.0,,,,,,,,,,
1101.0,1429.0,1293.0,29.0,43.0,1172.0,1162.0,1423.0,1330.0,1305.0,969.0,12.0,1431.0,943.0,1338.0,729.0,1276.0,1436.0,1360.0,482.0,213.0
1066.0,1429.0,237.0,1422.0,1439.0,1292.0,1180.0,1387.0,1296.0,732.0,43.0,910.0,1057.0,1124.0,1431.0,1274.0,1185.0,1437.0,109.0,1351.0,681.0
800.0,1429.0,1293.0,29.0,43.0,1172.0,1162.0,1431.0,1423.0,1330.0,1305.0,969.0,12.0,943.0,1338.0,729.0,1276.0,1436.0,409.0,1360.0,482.0
351.0,1332.0,1422.0,1360.0,1429.0,1427.0,1054.0,1185.0,868.0,1293.0,962.0,1162.0,1430.0,295.0,1350.0,1423.0,43.0,1436.0,1364.0,933.0,224.0
940.0,278.0,164.0,109.0,1429.0,1050.0,855.0,57.0,1434.0,189.0,1296.0,477.0,1054.0,969.0,43.0,237.0,464.0,,,,
1130.0,1416.0,1164.0,1157.0,1398.0,1282.0,593.0,382.0,1260.0,43.0,681.0,316.0,1158.0,1150.0,1369.0,,,,,,
1355.0,1293.0,260.0,1162.0,1393.0,825.0,846.0,1172.0,1314.0,1160.0,843.0,,,,,,,,,,
1419.0,1165.0,138.0,366.0,1054.0,1386.0,43.0,1364.0,645.0,1429.0,1403.0,1425.0,855.0,1048.0,124.0,1162.0,477.0,1398.0,1166.0,89.0,524.0
420.0,12.0,237.0,939.0,949.0,678.0,1276.0,891.0,241.0,846.0,1314.0,682.0,795.0,78.0,1427.0,1431.0,1330.0,1170.0,1184.0,898.0,440.0
376.0,1314.0,1274.0,651.0,1160.0,33.0,1338.0,1176.0,1351.0,1329.0,1432.0,1304.0,955.0,1431.0,283.0,260.0,647.0,124.0,448.0,485.0,681.0
974.0,53.0,1171.0,1398.0,,,,,,,,,,,,,,,,,
1120.0,1181.0,1398.0,1351.0,1158.0,120.0,542.0,1431.0,1304.0,1404.0,151.0,1416.0,202.0,1263.0,1432.0,1332.0,1059.0,1057.0,1168.0,1172.0,1162.0
256.0,1271.0,1274.0,1163.0,1416.0,1436.0,1439.0,695.0,1354.0,1059.0,617.0,1169.0,655.0,189.0,969.0,766.0,1324.0,1320.0,821.0,124.0,1314.0
504.0,1436.0,729.0,193.0,1165.0,1432.0,981.0,1437.0,1324.0,1166.0,1079.0,1367.0,1321.0,1360.0,,,,,,,
1068.0,1059.0,542.0,1431.0,1351.0,1057.0,1168.0,1172.0,1162.0,68.0,194.0,812.0,1425.0,120.0,855.0,844.0,1050.0,316.0,962.0,313.0,124.0
1344.0,390.0,1361.0,1173.0,1337.0,1047.0,1365.0,1397.0,1398.0,234.0,,,,,,,,,,,
1188.0,1274.0,681.0,1314.0,1338.0,936.0,1393.0,1185.0,1429.0,1160.0,1176.0,1427.0,1423.0,468.0,1364.0,1163.0,1368.0,1330.0,1293.0,315.0,1165.0
1106.0,1400.0,1158.0,1405.0,1412.0,1328.0,1324.0,679.0,898.0,1320.0,1313.0,1441.0,1070.0,1157.0,1359.0,1296.0,1155.0,502.0,278.0,939.0,295.0
1113.0,213.0,1293.0,,,,,,,,,,,,,,,,,,
534.0,1396.0,1162.0,241.0,1317.0,1172.0,1305.0,250.0,215.0,1436.0,12.0,1427.0,1166.0,1338.0,673.0,1405.0,1314.0,1367.0,616.0,1165.0,969.0
1378.0,865.0,1163.0,1436.0,108.0,40.0,1420.0,1377.0,1324.0,943.0,221.0,1330.0,415.0,1338.0,1181.0,1431.0,1429.0,162.0,1391.0,844.0,1053.0
499.0,1364.0,477.0,1431.0,1436.0,1163.0,1274.0,1330.0,1317.0,1168.0,1354.0,1185.0,1282.0,1164.0,1314.0,1398.0,1332.0,1350.0,1416.0,882.0,1336.0
1294.0,101.0,1055.0,1054.0,1321.0,723.0,1279.0,260.0,1186.0,1157.0,14.0,1393.0,463.0,1282.0,20.0,18.0,1436.0,1024.0,240.0,1354.0,1398.0
947.0,1055.0,1424.0,1426.0,43.0,,,,,,,,,,,,,,,,
677.0,725.0,1330.0,33.0,729.0,1431.0,766.0,409.0,189.0,210.0,1162.0,113.0,440.0,151.0,547.0,260.0,1425.0,969.0,8.0,682.0,557.0
618.0,1431.0,1391.0,1293.0,1162.0,241.0,1429.0,1436.0,1172.0,1317.0,1305.0,1336.0,1364.0,12.0,1166.0,1427.0,1338.0,16.0,1437.0,1400.0,732.0
665.0,1429.0,1162.0,1293.0,1172.0,1393.0,1427.0,1436.0,1305.0,1338.0,241.0,1364.0,12.0,43.0,1351.0,1160.0,1354.0,1368.0,1314.0,29.0,1330.0
